BAD;CLAGE;CLNO;DEBTINC;DELINQ;DEROG;JOB;LOAN;MORTDUE;NINQ;REASON;VALUE;YOJ;CPF
0;299,3808919;19;14,04201152;0;0;Office;42800;6929;0;HomeImp;67573;;119.592.291-1033
0;221,1178184;30;42,58161533;1;;Other;42800;100919;4;DebtCon;158981;14;110.294.129-969
0;315,2548189;19;13,31235591;0;0;Office;42900;8117;0;HomeImp;66731;;119.592.291-1034
0;235,352057;30;43,18142449;1;;Other;42900;101731;3;DebtCon;155688;14;110.294.129-970
0;160,7297557;4;39,46919961;0;0;Self;42900;122372;0;DebtCon;175968;13;119.592.291-1035
0;207,0664632;31;40,77787713;0;0;Other;43000;18388;0;DebtCon;64896;20;110.294.129-971
0;320,3105483;19;15,60459962;0;0;Office;43100;13356;0;HomeImp;64852;;119.592.291-1036
0;312,1176895;19;16,35364258;0;0;Office;43100;8482;0;HomeImp;64282;;110.294.129-972
0;196,2815792;5;40,16548813;0;0;Self;43200;120310;0;DebtCon;178938;10;119.592.291-1037
1;228,1464583;25;43,78949929;0;0;ProfExe;43200;217036;1;DebtCon;291222;30;110.294.129-973
0;312,3063392;15;42,62357404;0;0;ProfExe;43200;367917;4;HomeImp;466755;3;119.592.291-1038
0;212,1152801;30;40,46067582;0;0;Other;43200;15635;0;DebtCon;60925;19;110.294.129-974
0;212,2548894;30;41,24673596;0;0;Other;43300;18824;0;DebtCon;63487;22;119.592.291-1039
0;113,7376908;20;29,61653289;;5;Other;43300;;;DebtCon;53434;;110.294.129-975
1;207,3007302;17;33,67894598;1;1;Other;43300;;0;DebtCon;45924;;119.592.291-1040
1;232,2700678;24;43,1146909;0;0;ProfExe;43300;217840;1;DebtCon;299171;31;110.294.129-976
0;123,4028599;19;28,19235324;;5;Other;43300;;;DebtCon;48908;;119.592.291-1041
0;178,9515394;4;37,98046402;0;0;Self;43300;119351;0;DebtCon;179347;13;110.294.129-977
0;109,2705596;20;26,62587935;;6;Other;43500;;;DebtCon;51496;;119.592.291-1042
0;108,5866326;19;29,37129987;;5;Other;43500;;;DebtCon;46571;;110.294.129-978
1;196,4036364;23;42,98540838;0;0;Other;43500;;0;HomeImp;855909;16;119.592.291-1043
0;306,9953711;18;16,67867641;0;0;Office;43700;5137;0;HomeImp;67256;;110.294.129-979
0;95,71980545;19;26,98118298;;6;Other;43700;;;DebtCon;48535;;119.592.291-1044
0;309,8275477;19;16,16045086;0;0;Office;43800;5884;0;HomeImp;64890;;110.294.129-980
0;113,1043563;19;29,99790497;;5;Other;43800;;;DebtCon;54046;;119.592.291-1045
0;317,4093049;18;16,14568887;0;0;Office;43900;5149;0;HomeImp;67021;;110.294.129-981
0;167,2083664;4;39,28934898;0;0;Self;43900;120527;0;DebtCon;174003;13;119.592.291-1046
0;116,4370353;19;26,07043469;;5;Other;44000;;;DebtCon;50760;;110.294.129-982
1;92,3;23;;2;0;Self;44000;68600;0;DebtCon;125000;5;119.592.291-1047
1;194,2349529;37;43,33855659;1;0;Other;44000;55604;2;DebtCon;101916;3;110.294.129-983
0;130,4969829;19;27,10511582;;5;Other;44100;;;DebtCon;51165;;119.592.291-1048
0;253,914111;30;43,90215236;0;;Other;44400;100564;3;DebtCon;154708;14;110.294.129-984
1;112,5918505;12;43,68096501;0;0;Other;44400;67272;0;HomeImp;130818;9;119.592.291-1049
0;128,6563934;20;28,18713999;;5;Other;44500;;;DebtCon;50696;;110.294.129-985
0;216,1010462;31;40,48351525;1;;Other;44900;95410;4;DebtCon;157649;16;119.592.291-1050
1;130,3;22;;1;0;Other;45000;47321;0;DebtCon;115000;;110.294.129-986
0;297,3;13;;0;0;Office;45000;;0;HomeImp;76673;11;119.592.291-1051
0;223,2;19;;0;0;Other;45000;87000;8;DebtCon;151000;16;110.294.129-987
1;83,32311342;13;43,87407943;0;0;Other;45100;67552;0;HomeImp;128659;10;119.592.291-1052
0;209,7670286;18;39,16706289;0;0;Other;45200;89427;8;DebtCon;157731;17;110.294.129-988
0;170,6522245;5;37,73075139;0;0;Self;45700;118247;0;DebtCon;174711;11;119.592.291-1053
1;97,4;46;;2;3;ProfExe;45700;;4;DebtCon;50800;13;110.294.129-989
1;126,1165183;21;;1;0;Other;45900;52720;0;DebtCon;115224;;119.592.291-1054
0;301,925688;13;33,91473806;0;0;Office;46100;;0;HomeImp;86132;10;110.294.129-990
0;195,6411868;5;40,62161928;0;0;Self;46200;117227;0;DebtCon;174882;12;119.592.291-1055
1;111,6;3;;0;0;Other;46300;39800;1;DebtCon;41600;;110.294.129-991
0;188,0436192;3;40,91514127;0;0;Self;46300;120636;0;DebtCon;178823;11;119.592.291-1056
0;295,7343915;12;33,415153;0;0;Office;46700;;0;HomeImp;81114;10;110.294.129-992
0;221,1323632;19;38,10922752;0;0;Other;46900;91672;8;DebtCon;158953;16;119.592.291-1057
1;165,1;20;;0;0;Mgr;47000;192677;2;DebtCon;268000;15;110.294.129-993
0;203,8;36;;0;0;Self;47000;39000;3;HomeImp;99820;9;119.592.291-1058
1;181,9333333;48;;1;0;Office;47000;164411;3;DebtCon;235500;17;110.294.129-994
1;;0;;0;0;Office;47000;159500;0;DebtCon;230000;3;119.592.291-1059
0;206,7140756;35;40,14252106;0;0;Self;47000;42437;2;HomeImp;109553;10;110.294.129-995
0;203,6866984;35;41,5263174;0;0;Self;47100;48062;2;HomeImp;107824;9;119.592.291-1060
0;298,4308481;12;32,40868613;0;0;Office;47500;;0;HomeImp;83607;10;110.294.129-996
0;230,0672773;18;38,95925288;0;0;Other;47500;95847;8;DebtCon;152789;16;119.592.291-1061
0;290,6493233;13;34,1468927;0;0;Office;47500;;0;HomeImp;76836;11;110.294.129-997
0;199,3332859;35;40,18942197;0;0;Self;47600;39364;2;HomeImp;108232;9;119.592.291-1062
0;304,0581023;13;31,57129492;0;0;Office;47600;;0;HomeImp;86652;7;110.294.129-998
0;227,2282602;19;41,33812472;0;0;Other;47700;93909;8;DebtCon;154158;14;119.592.291-1063
1;128,0510907;21;;1;0;Other;47800;47354;0;DebtCon;119244;;110.294.129-999
0;236,3026595;18;39,10304524;0;0;Other;47900;95377;8;DebtCon;157273;16;119.592.291-1064
0;203,0888209;35;38,63382732;0;0;Self;48000;41392;2;HomeImp;106075;8;110.294.129-1000
0;216,0086204;19;38,12822804;0;0;Other;48200;93127;8;DebtCon;159179;16;119.592.291-1065
0;193,3666667;16;;;1;Office;48400;33300;1;DebtCon;60000;5;110.294.129-1001
0;194,1389185;36;40,65343467;0;0;Self;48800;47476;3;HomeImp;105332;9;119.592.291-1066
0;204,4521171;16;30,99923612;;0;Office;48900;33903;1;DebtCon;68995;6;110.294.129-1002
0;192,2261774;35;41,21871452;0;0;Self;48900;41260;3;HomeImp;102771;8;119.592.291-1067
0;205,1048824;16;30,21490434;;1;Office;49200;40694;0;DebtCon;69777;3;110.294.129-1003
0;211,4493138;36;39,03767909;0;0;Self;49300;40724;1;HomeImp;102546;6;119.592.291-1068
1;160,3333333;25;;4;0;Other;49500;247500;2;;;0;110.294.129-1004
1;;0;;0;0;Other;49500;9000;0;DebtCon;55000;3;119.592.291-1069
0;207,5640502;37;40,30286769;0;0;Self;49800;44462;3;HomeImp;102203;8;110.294.129-1005
0;197,9633093;36;42,06427923;0;0;Self;49900;45455;2;HomeImp;102971;9;119.592.291-1070
0;219,4172391;35;38,55938906;0;0;Self;50000;43689;2;HomeImp;104139;9;110.294.129-1006
1;103,1333333;13;;1;0;Other;50000;69400;;HomeImp;163000;1,3;119.592.291-1071
1;110,5666667;23;;1;0;Mgr;50000;235000;8;HomeImp;295000;6;110.294.129-1007
1;0;2;;0;0;Self;50000;220528;0;HomeImp;300900;5;119.592.291-1072
1;160,6666667;30;;1;1;ProfExe;50000;202601;2;DebtCon;288000;3;110.294.129-1008
0;342,8666667;7;;0;0;Other;50000;;0;HomeImp;82200;;119.592.291-1073
0;179,5666667;22;;0;0;Self;50000;;1;HomeImp;78703;10;110.294.129-1009
0;102,5;26;;1;0;Office;50000;44000;2;DebtCon;59000;12;119.592.291-1074
0;235,4333333;33;;0;0;ProfExe;50000;174900;2;DebtCon;250000;5,5;110.294.129-1010
1;150,2;25;;6;7;ProfExe;50000;38000;0;DebtCon;;26;119.592.291-1075
1;111,6;6;;0;1;Mgr;50000;26976;1;DebtCon;;8,3;110.294.129-1011
1;252,6333333;32;;2;0;Mgr;50000;106000;3;DebtCon;;0,8;119.592.291-1076
1;267,9;24;;7;1;Self;50000;167000;2;HomeImp;245000;22;110.294.129-1012
1;178,7665994;35;;1;;Other;50000;80286;0;DebtCon;145000;12;119.592.291-1077
1;184,7;41;;0;0;ProfExe;50000;160000;0;DebtCon;235000;0,3;110.294.129-1013
1;91,43100485;5;35,08400093;0;0;Mgr;50000;30338;0;DebtCon;;8;119.592.291-1078
0;187,3935802;16;30,42924664;;0;Office;50100;35910;1;DebtCon;64042;4;110.294.129-1014
0;348,7860099;6;23,21980601;0;0;Other;50100;;0;HomeImp;85756;;119.592.291-1079
0;193,6509051;36;39,93534357;0;0;Self;50100;48370;3;HomeImp;106233;8;110.294.129-1015
1;142,3432049;25;3,342569837;4;0;Other;50100;256431;2;;;0;119.592.291-1080
0;351,1856524;6;24,08456584;0;0;Other;50200;;0;HomeImp;85567;;110.294.129-1016
1;117,6825478;5;36,72448606;0;1;Mgr;50200;34668;1;DebtCon;;7;119.592.291-1081
1;146,8625413;20;42,9265802;0;0;Mgr;50200;197770;1;DebtCon;271676;16;110.294.129-1017
0;211,2358604;35;38,68051971;0;0;Self;50200;46670;3;HomeImp;102264;9;119.592.291-1082
0;344,4097766;7;22,16959631;0;0;Other;50300;;0;HomeImp;88313;;110.294.129-1018
0;98,82239648;25;40,42570434;1;0;Office;50400;53992;2;DebtCon;63772;12;119.592.291-1083
1;184,5232853;47;47,41737605;1;0;Office;50400;168561;3;DebtCon;244322;16;110.294.129-1019
0;224,4829394;35;40,8514441;0;0;Self;50400;43635;3;HomeImp;104114;10;119.592.291-1084
0;103,1857617;25;40,86786973;0;0;Office;50400;53024;1;DebtCon;65024;12;110.294.129-1020
0;208,7665748;35;40,01526267;0;0;Self;50400;40140;3;HomeImp;103789;9;119.592.291-1085
1;106,2010986;13;25,84526388;1;0;Other;50500;70318;;HomeImp;172288;0;110.294.129-1021
0;238,1770546;33;37,50148945;0;0;ProfExe;50600;178073;1;DebtCon;255435;5;119.592.291-1086
0;190,229251;21;25,65597685;0;0;Self;50700;;0;HomeImp;83365;9;110.294.129-1022
0;167,8236105;21;26,65051224;0;0;Self;50800;;0;HomeImp;86207;9;119.592.291-1087
0;97,97218322;26;40,02592041;1;0;Office;50800;48667;1;DebtCon;63130;12;110.294.129-1023
0;204,9624883;36;40,771305;0;0;Self;50800;44992;2;HomeImp;108486;6;119.592.291-1088
0;344,9541782;7;23,51912852;0;0;Other;50800;;0;HomeImp;91305;;110.294.129-1024
0;351,4508781;6;21,59548;0;0;Other;50900;;0;HomeImp;85196;;119.592.291-1089
0;181,3903357;15;30,9097129;;1;Office;50900;42541;1;DebtCon;68483;5;110.294.129-1025
0;263,7333333;14;;0;2;Other;50900;22000;7;HomeImp;77826;3;119.592.291-1090
0;106,6882892;25;37,31209736;0;0;Office;50900;53334;1;DebtCon;63298;12;110.294.129-1026
0;178,8886708;16;30,841045;;0;Office;51000;39609;0;DebtCon;60837;5;119.592.291-1091
0;269,3359755;14;41,08753538;0;2;Other;51100;28312;6;HomeImp;82300;3;110.294.129-1027
0;252,9850717;32;39,35189319;0;0;ProfExe;51100;178810;2;DebtCon;252724;6;119.592.291-1092
0;166,7279349;22;26,57262501;0;0;Self;51300;;0;HomeImp;85255;10;110.294.129-1028
0;169,9121678;21;26,25179842;0;1;Self;51400;;0;HomeImp;79910;13;119.592.291-1093
0;205,6565765;16;31,0290026;;0;Office;51500;42041;1;DebtCon;67770;6;110.294.129-1029
0;347,8025143;7;25,32400192;0;0;Other;51500;;0;HomeImp;90003;;119.592.291-1094
0;182,5208964;15;32,82312064;;1;Office;51600;38900;1;DebtCon;63292;6;110.294.129-1030
0;267,1343742;13;40,15503117;0;1;Other;51600;31536;6;HomeImp;81233;2;119.592.291-1095
0;213,7558502;32;38,95331304;0;0;ProfExe;51700;183615;2;DebtCon;257077;4;110.294.129-1031
0;253,7420986;33;40,01760328;0;0;ProfExe;51700;181000;1;DebtCon;255026;6;119.592.291-1096
0;257,8079289;33;40,17406476;0;0;ProfExe;51800;174945;1;DebtCon;251643;5;110.294.129-1032
0;268,3858077;14;42,40293347;0;1;Other;52000;31305;7;HomeImp;83147;3;119.592.291-1097
0;178,5784823;21;25,51396564;0;0;Self;52000;;1;HomeImp;85298;10;110.294.129-1033
0;341,8288117;7;24,01667108;0;0;Other;52200;;0;HomeImp;90240;;119.592.291-1098
0;181,5023543;15;30,62618827;;1;Office;52200;41301;1;DebtCon;67400;5;110.294.129-1034
0;173,2142842;21;24,98188282;0;0;Self;52200;;1;HomeImp;81115;10;119.592.291-1099
0;350,9209963;7;24,35530425;0;1;Other;52300;;0;HomeImp;84584;;110.294.129-1035
0;250,6140239;14;40,54824598;0;2;Other;52400;27234;6;HomeImp;83482;2;119.592.291-1100
0;253,3513018;14;42,83695513;0;2;Other;52700;23905;7;HomeImp;82670;4;110.294.129-1036
0;174,1256156;21;25,26444754;0;0;Self;52700;;0;HomeImp;80747;10;119.592.291-1101
0;91,13322531;25;40,66968682;0;0;Office;52800;53532;1;DebtCon;68305;11;110.294.129-1037
0;102,338683;25;38,75199499;0;0;Office;52900;48825;1;DebtCon;59418;13;119.592.291-1102
0;240,157802;33;36,47761781;0;0;ProfExe;53000;180371;1;DebtCon;256589;4;110.294.129-1038
0;227,7177292;32;39,93135284;0;0;ProfExe;53200;182033;2;DebtCon;258678;5;119.592.291-1103
0;169,3437239;21;24,0312395;0;0;Self;53300;;1;HomeImp;84871;8;110.294.129-1039
1;11,1480685;2;34,55841672;0;0;Self;53400;228236;0;HomeImp;305514;6;119.592.291-1104
0;232,5959521;33;39,78989915;0;0;ProfExe;53500;179116;1;DebtCon;257688;5;110.294.129-1040
1;112,7482819;22;44,94592915;0;0;Mgr;53600;235895;7;HomeImp;299772;5;119.592.291-1105
1;160,4852512;29;41,6467315;1;1;ProfExe;53600;208197;2;DebtCon;297280;4;110.294.129-1041
0;92,96631275;26;40,10162342;1;0;Office;53700;49669;2;DebtCon;63995;12;119.592.291-1106
0;243,5148555;14;42,99845603;0;2;Other;53700;25813;7;HomeImp;78955;3;110.294.129-1042
0;339,6656147;7;22,63994036;0;0;Other;53700;;0;HomeImp;84205;;119.592.291-1107
0;250,6665425;14;43,26837545;0;2;Other;53700;24158;6;HomeImp;82627;2;110.294.129-1043
1;157,4840113;34;41,65904448;1;;Other;53800;82324;0;DebtCon;154409;10;119.592.291-1108
0;171,4475547;22;24,70906036;0;0;Self;53800;;0;HomeImp;81322;9;110.294.129-1044
0;349,7957481;6;22,06132991;0;0;Other;53900;;0;HomeImp;91309;;119.592.291-1109
0;225,5657;33;37,98968921;0;0;ProfExe;54000;176922;2;DebtCon;256977;6;110.294.129-1045
1;239,4333333;38;;0;0;Other;56800;95321;4;DebtCon;169000;3;119.592.291-1110
0;97,4;21;;0;0;Other;57000;38000;0;DebtCon;68000;3,5;110.294.129-1046
0;102,2093582;20;30,16455356;0;0;Other;58000;39436;0;DebtCon;75446;2;119.592.291-1111
0;102,2991169;20;28,52576894;0;0;Other;58100;42615;0;DebtCon;70584;4;110.294.129-1047
0;112,3195141;20;30,38843059;0;0;Other;58900;40100;0;DebtCon;70672;3;119.592.291-1112
0;309,1333333;27;;0;0;ProfExe;59200;119000;2;DebtCon;198000;9;110.294.129-1048
0;102,5503172;21;31,30426743;0;0;Other;59200;43877;0;DebtCon;74768;5;119.592.291-1113
0;100,1393112;20;29,47367331;0;0;Other;59500;47485;0;DebtCon;69981;4;110.294.129-1049
0;110,876229;21;29,31950054;0;0;Other;59700;39253;0;DebtCon;69299;2;119.592.291-1114
0;78,40407309;21;29,01621726;0;0;Other;59800;42069;0;DebtCon;72082;4;110.294.129-1050
1;332,7333333;22;;5;0;ProfExe;60000;86573;3;DebtCon;159920;7;119.592.291-1115
0;313,3343967;27;35,02857792;0;0;ProfExe;60000;122729;2;DebtCon;207797;9;110.294.129-1051
0;96,69392888;20;28,38550102;0;0;Other;60000;38944;0;DebtCon;69961;2;119.592.291-1116
0;96,26606796;21;29,36696636;0;0;Other;60500;40669;0;DebtCon;70207;3;110.294.129-1052
1;339,9;23;;1;0;Other;61400;46126;1;;83800;33;119.592.291-1117
0;324,3207318;26;38,06975144;0;0;ProfExe;62500;124491;1;DebtCon;198338;10;110.294.129-1053
0;304,3146151;26;36,43625181;0;0;ProfExe;62700;120598;2;DebtCon;207803;9;119.592.291-1118
0;297,3074808;25;37,63650245;0;0;ProfExe;62900;119903;1;DebtCon;201928;9;110.294.129-1054
1;99,43333333;21;;0;0;ProfExe;63300;202000;2;DebtCon;281000;2;119.592.291-1119
0;126,8;12;;1;0;Office;63900;62200;0;HomeImp;140030;10;110.294.129-1055
0;136,9478112;11;40,5318231;1;0;Office;64200;64888;0;HomeImp;145725;10;119.592.291-1120
0;129,0844789;11;43,51994271;0;0;Office;64900;69786;0;HomeImp;148769;10;110.294.129-1056
0;116,9061041;11;43,36871813;1;0;Office;65100;67389;0;HomeImp;142740;9;119.592.291-1121
0;128,7805143;12;43,19116341;0;0;Office;65200;71151;0;HomeImp;143960;10;110.294.129-1057
0;124,2430768;12;41,44401078;0;0;Office;65200;63338;0;HomeImp;148871;11;119.592.291-1122
0;134,6809067;11;43,56886383;1;0;Office;65200;71061;0;HomeImp;141666;10;110.294.129-1058
1;98,80820562;21;144,1890013;0;0;ProfExe;65500;205156;1;DebtCon;290239;2;119.592.291-1123
0;132,8466231;11;41,7807059;1;0;Office;65800;71611;0;HomeImp;146689;8;110.294.129-1059
0;113,0698235;12;39,91878984;0;0;Office;65800;70095;0;HomeImp;142922;10;119.592.291-1124
0;121,3494427;10;41,6125057;1;0;Office;66000;62296;0;HomeImp;143982;12;110.294.129-1060
0;118,2544866;11;39,9753471;0;0;Office;66400;69588;0;HomeImp;143926;12;119.592.291-1125
0;113,9844467;11;39,82143975;0;0;Office;66500;64423;0;HomeImp;143341;9;110.294.129-1061
0;118,7647612;11;42,04567201;0;0;Office;67400;66095;0;HomeImp;147203;10;119.592.291-1126
0;218,1;25;;0;0;Self;68000;191000;3;DebtCon;288000;11;110.294.129-1062
0;228,2872951;25;30,39586943;0;0;Self;68100;193298;2;DebtCon;288525;10;119.592.291-1127
0;217,8016474;24;29,42305804;0;0;Self;68700;197356;2;DebtCon;291242;10;110.294.129-1063
0;211,7763912;24;30,35685652;0;0;Self;69000;197587;3;DebtCon;295551;10;119.592.291-1128
0;208,2990068;24;27,76164414;0;0;Self;69600;198702;2;DebtCon;293252;10;110.294.129-1064
0;222,1475256;24;29,03823599;0;0;Self;69700;192163;2;DebtCon;293901;10;119.592.291-1129
0;230,7056134;25;28,20187051;0;0;Self;69700;191972;2;DebtCon;294367;10;110.294.129-1065
0;212,2397249;24;28,90707333;0;0;Self;70300;197761;2;DebtCon;294169;9;119.592.291-1130
0;227,0271357;24;29,58230092;0;0;Self;70500;196690;2;DebtCon;288512;9;110.294.129-1066
0;221,6084858;25;30,37854757;0;0;Self;70800;192044;2;DebtCon;292380;10;119.592.291-1131
0;226,9143072;25;29,22035107;0;0;Self;71200;196601;2;DebtCon;289430;12;110.294.129-1067
1;117,1666667;23;;0;0;Other;72300;;9;DebtCon;85000;1;119.592.291-1132
1;115,7635338;23;41,10556883;0;0;Other;75400;;9;DebtCon;89609;1;110.294.129-1068
1;134,9;26;;0;0;Other;76500;38206;0;DebtCon;90000;12;119.592.291-1133
1;71,53313192;14;;2;1;Self;77200;83962;3;HomeImp;215000;8;110.294.129-1069
1;73,46963001;13;40,92979326;2;0;Self;77400;87651;3;HomeImp;224630;9;119.592.291-1134
0;138;14;;1;0;;78400;13900;0;HomeImp;102910;27;110.294.129-1070
0;146,6328416;13;34,30020182;0;0;;78700;22762;0;HomeImp;102997;25;119.592.291-1135
0;142,1934579;13;31,4699374;1;0;;79100;23553;0;HomeImp;103807;25;110.294.129-1071
0;139,9389989;14;31,33368478;1;0;;79200;21694;0;HomeImp;103143;26;119.592.291-1136
0;144,6161263;13;32,36651159;1;0;;79200;22940;0;HomeImp;110114;28;110.294.129-1072
0;132,766724;13;31,64233507;1;0;;79900;18363;0;HomeImp;109675;27;119.592.291-1137
0;142,1743004;13;33,46876324;1;0;;80300;20370;0;HomeImp;109127;27;110.294.129-1073
0;137,4399914;14;34,20200503;0;0;;80600;16337;0;HomeImp;109370;28;119.592.291-1138
0;139,136329;14;34,04215317;0;0;;81200;18834;0;HomeImp;108355;28;110.294.129-1074
0;148,1149935;14;34,28574143;0;0;;81400;22344;0;HomeImp;108280;25;119.592.291-1139
0;146,3227829;14;32,13137313;0;0;;81400;21041;0;HomeImp;111304;26;110.294.129-1075
0;142,1199793;14;31,7434721;0;0;;82200;16097;0;HomeImp;111287;26;119.592.291-1140
0;127,7675876;14;30,94269511;1;0;;82200;23197;0;HomeImp;110481;26;110.294.129-1076
0;210,9666667;16;;0;0;Other;86000;47355;0;DebtCon;85000;15;119.592.291-1141
0;209,0431166;16;36,08803706;0;0;Other;87000;48980;0;DebtCon;89764;14;110.294.129-1077
0;223,88104;16;36,75365267;0;0;Other;87500;55938;0;DebtCon;86794;15;119.592.291-1142
0;193,7020508;15;36,26269133;0;0;Other;88300;54004;0;DebtCon;94838;16;110.294.129-1078
0;214,4262056;16;34,75115835;0;0;Other;88500;50240;0;DebtCon;94687;16;119.592.291-1143
0;218,3049777;15;34,24246473;0;0;Other;88800;53307;0;DebtCon;94058;16;110.294.129-1079
0;205,6501595;15;34,81826182;1;0;Other;88900;48919;0;DebtCon;93371;15;119.592.291-1144
0;221,8087175;16;36,11234652;0;0;Other;88900;57264;0;DebtCon;90185;16;110.294.129-1080
0;208,6920698;15;35,85997068;0;0;Other;89000;54576;0;DebtCon;92937;16;119.592.291-1145
0;212,2796967;15;35,55659049;0;0;Other;89200;54045;0;DebtCon;92924;15;110.294.129-1081
0;213,892709;16;34,34088237;0;0;Other;89800;50370;0;DebtCon;91861;14;119.592.291-1146
0;219,6010022;16;34,57151912;0;0;Other;89900;48811;0;DebtCon;88934;15;110.294.129-1082
1;94,36666667;9;;0;0;Other;1100;25860;1;HomeImp;39025;10,5;119.592.291-1147
1;121,8333333;14;;2;0;Other;1300;70053;0;HomeImp;68400;7;110.294.129-1083
1;149,4666667;10;;0;0;Other;1500;13500;1;HomeImp;16700;4;119.592.291-1148
1;;;;;;;1500;;;;;;110.294.129-1084
0;93,33333333;14;;0;0;Office;1700;97800;0;HomeImp;112000;3;119.592.291-1149
1;101,4660019;8;37,11361356;0;0;Other;1700;30548;1;HomeImp;40320;9;110.294.129-1085
1;77,1;17;;2;3;Other;1800;48649;1;HomeImp;57037;5;119.592.291-1150
1;88,76602988;8;36,88489409;0;0;Other;1800;28502;0;HomeImp;43034;11;110.294.129-1086
1;216,9333333;12;;2;0;Other;2000;32700;1;HomeImp;46740;3;119.592.291-1151
1;115,8;13;;0;0;Sales;2000;;0;HomeImp;62250;16;110.294.129-1087
1;;;;;;;2000;22608;;;;18;119.592.291-1152
1;122,5333333;9;;1;0;Office;2000;20627;1;HomeImp;29800;11;110.294.129-1088
1;86,06666667;25;;0;0;Other;2000;45000;2;HomeImp;55000;3;119.592.291-1153
0;147,1333333;24;;0;0;Mgr;2000;64536;0;;87400;2,5;110.294.129-1089
1;123;16;;1;0;Other;2100;71000;0;HomeImp;83850;8;119.592.291-1154
1;300,8666667;8;;1;0;Other;2200;24280;0;HomeImp;34687;;110.294.129-1090
1;122,9;22;;6;2;Mgr;2200;90957;1;HomeImp;102600;7;119.592.291-1155
1;;;3,711312299;;;;2200;23030;;;;19;110.294.129-1091
1;54,6;16;;0;0;Other;2300;28192;1;HomeImp;40150;4,5;119.592.291-1156
0;90,99253347;13;31,58850318;0;0;Office;2300;102370;0;HomeImp;120953;2;110.294.129-1092
1;122,2666667;14;;1;0;Other;2300;37626;1;HomeImp;46200;3;119.592.291-1157
1;;0;;0;1;ProfExe;2400;50000;1;HomeImp;73395;5;110.294.129-1093
1;67,2;22;;0;0;Mgr;2400;28000;2;HomeImp;40800;12;119.592.291-1158
1;121,7333333;10;;2;;Mgr;2400;18000;0;HomeImp;;22;110.294.129-1094
1;14,56666667;4;;0;0;Other;2400;;3;HomeImp;17180;;119.592.291-1159
1;70,49108003;21;38,26360073;0;0;Mgr;2400;34863;1;HomeImp;47471;12;110.294.129-1095
0;93,81177485;13;29,68182705;0;0;Office;2400;98449;0;HomeImp;117195;4;119.592.291-1160
1;136,0666667;19;;0;0;;2500;15000;1;HomeImp;20200;18;110.294.129-1096
1;276,9666667;9;;2;1;Other;2500;25116;0;HomeImp;36350;10;119.592.291-1161
0;208;12;;0;0;Self;2500;7229;0;HomeImp;44516;;110.294.129-1097
0;255,7333333;12;;0;0;ProfExe;2500;71408;0;HomeImp;78600;8;119.592.291-1162
1;145,6333333;45;;15;2;Self;2800;50795;3;HomeImp;63100;26;110.294.129-1098
1;112,6333333;9;;0;4;Other;2800;4000;2;HomeImp;60850;16;119.592.291-1163
1;165,3333333;26;;0;1;ProfExe;2900;78600;2;DebtCon;113000;6;110.294.129-1099
0;96,10232967;13;30,05113629;0;0;Office;2900;103949;0;HomeImp;112505;1;119.592.291-1164
0;101,5402975;13;29,91585903;0;0;Office;2900;104373;0;HomeImp;120702;2;110.294.129-1100
1;122,2046628;8;36,211348;0;3;Other;2900;7750;2;HomeImp;67996;16;119.592.291-1165
1;282,8016592;37;49,20639579;0;0;Mgr;2900;61962;3;DebtCon;70915;2;110.294.129-1101
0;85,88437189;14;32,05978327;0;0;Office;3000;104570;0;HomeImp;121729;2;119.592.291-1166
1;50,8;9;;0;0;Other;3000;7000;5;HomeImp;20300;3;110.294.129-1102
1;77,76666667;3;;1;0;Other;3000;;0;HomeImp;8800;2;119.592.291-1167
1;23,3;2;;1;0;Other;3000;;1;HomeImp;33000;1;110.294.129-1103
1;130,0333585;27;;0;0;Other;3000;119826;0;HomeImp;193500;8;119.592.291-1168
